id_orden,fecha,producto,categoria,precio_unitario,cantidad,canal,ciudad,metodo_pago,total_venta,fecha_str
1212,2024-07-23,Campera impermeable,Ropa,73514.3,4.0,Tiendanube,Bogotá,Tarjeta débito,294057.2,23/07/2024
1213,2024-12-09,Zapatillas running,Calzado,-1754.461672595192,3.0,Tiendanube,Santiago,Tarjeta débito,248324.61,09/12/2024
1214,2024-11-28,Medias pack x3,Accesorios,7333.19,2.0,Tiendanube,Córdoba,Transferencia,14666.38,28/11/2024
1215,2024-07-10,Short deportivo,Ropa,22904.03,3.0,Shopify,Santiago,Tarjeta crédito,68712.09,10/07/2024
1216,2024-08-12,Cinturón cuero,Accesorios,25246.38,3.0,Shopify,Mendoza,Tarjeta crédito,75739.14,12/08/2024
1217,2024-09-21,Gorra snapback,Accesorios,18799.49,4.0,Shopify,Bogotá,Tarjeta débito,75197.96,21/09/2024
1218,2024-08-19,Cinturón cuero,Accesorios,24541.71,4.0,Shopify,Mendoza,Tarjeta débito,98166.84,19/08/2024
1219,2024-03-02,Remera básica,Ropa,15334.45,1.0,Tiendanube,Ciudad de México,Tarjeta crédito,15334.45,02/03/2024
1220,2024-05-06,Buzo hoodie,Ropa,53070.99,1.0,MercadoLibre,Mendoza,Efectivo,53070.99,06/05/2024
1221,2024-04-25,Vestido floral,Ropa,0.0,2.0,Shopify,Mar del Plata,Transferencia,69270.4,25/04/2024
1222,2024-02-02,Cinturón cuero,Accesorios,26579.61,1.0,MercadoLibre,Lima,Tarjeta crédito,26579.61,02/02/2024
1223,2024-06-22,Buzo hoodie,Ropa,58563.25,3.0,MercadoLibre,Mendoza,Tarjeta débito,175689.75,22/06/2024
1224,2024-01-11,Buzo hoodie,Ropa,51912.08,4.0,Shopify,Mendoza,Tarjeta débito,207648.32,11/01/2024
1225,2024-10-28,Cinturón cuero,Accesorios,27326.14,1.0,Shopify,Buenos Aires,Tarjeta crédito,27326.14,28/10/2024
1226,2024-10-10,Buzo hoodie,Ropa,51444.09,1.0,MercadoLibre,Buenos Aires,Tarjeta débito,51444.09,10/10/2024
1227,2024-04-27,Campera impermeable,Ropa,78791.11,2.0,MercadoLibre,Mendoza,Tarjeta crédito,157582.22,27/04/2024
1228,2024-10-28,Cinturón cuero,Accesorios,25186.94,2.0,MercadoLibre,Buenos Aires,Tarjeta crédito,50373.88,28/10/2024
1229,2024-04-22,Cinturón cuero,Accesorios,27393.81,3.0,MercadoLibre,Madrid,Transferencia,82181.43000000001,22/04/2024
1230,2024-01-04,Campera impermeable,Ropa,76005.88,4.0,MercadoLibre,Buenos Aires,Tarjeta crédito,304023.52,04/01/2024
1231,2024-02-06,Short deportivo,Ropa,23234.26,2.0,Shopify,Mendoza,Transferencia,46468.52,06/02/2024
1232,2024-12-28,Zapatillas running,Calzado,78309.53,1.0,Shopify,Buenos Aires,Efectivo,78309.53,28/12/2024
1233,2024-11-19,Cinturón cuero,Accesorios,26228.85,4.0,MercadoLibre,Mar del Plata,Tarjeta crédito,104915.4,19/11/2024
1234,2024-01-31,Gorra snapback,Accesorios,17575.13,4.0,WooCommerce,Mendoza,Tarjeta crédito,70300.52,31/01/2024
1235,2024-04-27,Campera impermeable,Ropa,74215.08,1.0,Tiendanube,Mar del Plata,Tarjeta débito,74215.08,27/04/2024
1236,2024-02-04,Gorra snapback,Accesorios,19332.09,2.0,Tiendanube,Ciudad de México,Tarjeta crédito,38664.18,04/02/2024
1237,2024-01-17,Vestido floral,Ropa,39020.72,1.0,Shopify,Bogotá,Transferencia,39020.72,17/01/2024
1238,2024-06-18,Remera básica,Ropa,15152.63,4.0,MercadoLibre,Mendoza,Tarjeta crédito,60610.52,18/06/2024
1239,2024-02-06,Gorra snapback,Accesorios,19140.65,5.0,MercadoLibre,Córdoba,Transferencia,95703.25,06/02/2024
1240,2024-09-20,Jean slim,Ropa,42485.75,5.0,MercadoLibre,Mar del Plata,Tarjeta crédito,212428.75,20/09/2024
1241,2024-05-01,,Ropa,20982.69,3.0,MercadoLibre,Santiago,Efectivo,62948.06999999999,01/05/2024
1242,2024-05-22,Cinturón cuero,Accesorios,25408.32,1.0,Shopify,Ciudad de México,Tarjeta débito,25408.32,22/05/2024
1243,2024-12-08,Jean slim,Ropa,47769.6,1.0,Shopify,Ciudad de México,Tarjeta débito,47769.6,08/12/2024
1244,2024-09-05,Cinturón cuero,Accesorios,26264.49,3.0,Shopify,Córdoba,Tarjeta crédito,78793.47,05/09/2024
1245,2024-04-19,Short deportivo,Ropa,20484.82,3.0,Shopify,Ciudad de México,Tarjeta crédito,61454.46,19/04/2024
1246,2024-10-03,Remera básica,Ropa,14195.17,3.0,WooCommerce,Mar del Plata,Tarjeta débito,42585.51,03/10/2024
1247,2024-03-08,Remera básica,Ropa,15678.86,4.0,Shopify,Mendoza,Efectivo,62715.44,08/03/2024
1248,2024-10-19,Buzo hoodie,Ropa,53555.04,1.0,Shopify,Mendoza,Transferencia,53555.04,19/10/2024
1249,2024-10-22,Medias pack x3,Accesorios,8643.47,4.0,MercadoLibre,Madrid,Tarjeta crédito,34573.88,22/10/2024
1250,2024-08-30,Gorra snapback,Accesorios,16537.29,3.0,WooCommerce,Santiago,Tarjeta crédito,49611.87,30/08/2024
1251,2024-05-04,Vestido floral,Ropa,35579.5,1.0,WooCommerce,Córdoba,Tarjeta crédito,35579.5,04/05/2024
1252,2024-08-30,Jean slim,Ropa,42165.25,4.0,WooCommerce,Rosario,Efectivo,168661.0,30/08/2024
1253,2024-07-27,JEAN SLIM,Ropa,23594.35,4.0,MercadoLibre,Lima,Transferencia,94377.4,27/07/2024
1254,2024-04-07,Medias pack x3,Accesorios,7502.18,3.0,MercadoLibre,Rosario,Tarjeta crédito,22506.54,07/04/2024
1255,2024-02-18,Cinturón cuero,Accesorios,24952.59,1.0,Shopify,Mendoza,Tarjeta crédito,24952.59,18/02/2024
1256,2024-02-19,Medias pack x3,Accesorios,8367.17,3.0,MercadoLibre,Mar del Plata,Transferencia,25101.510000000002,19/02/2024
1257,2024-12-03,Buzo hoodie,Ropa,56623.21,1.0,Tiendanube,Santiago,Tarjeta crédito,56623.21,03/12/2024
1258,2024-08-08,Cinturón cuero,Accesorios,22605.24,5.0,Shopify,Rosario,Tarjeta débito,113026.20000000001,08/08/2024
1259,2024-06-30,Medias pack x3,Accesorios,7460.67,2.0,Shopify,Córdoba,Tarjeta débito,14921.34,30/06/2024
1260,2024-08-04,Jean slim,Ropa,42099.61,2.0,MercadoLibre,Rosario,Transferencia,84199.22,04/08/2024
1261,2024-07-29,Vestido floral,Ropa,37195.9,2.0,Shopify,Buenos Aires,Tarjeta débito,74391.8,29/07/2024
1262,2024-08-27,Campera impermeable,Ropa,73552.64,3.0,Shopify,Ciudad de México,Tarjeta débito,220657.91999999998,27/08/2024
1263,2024-01-28,Remera básica,Ropa,13708.36,5.0,WooCommerce,Bogotá,Transferencia,68541.8,28/01/2024
1264,2024-12-10,Remera básica,Ropa,13716.15,1.0,WooCommerce,Rosario,Tarjeta crédito,13716.15,10/12/2024
1265,2024-11-30,Medias pack x3,Accesorios,7592.41,4.0,Shopify,Bogotá,Tarjeta débito,30369.64,30/11/2024
1266,2024-11-26,Short deportivo,Ropa,23800.18,1.0,MercadoLibre,Lima,Transferencia,23800.18,26/11/2024
1267,2024-02-20,Short deportivo,Ropa,24069.7,4.0,MercadoLibre,Lima,Tarjeta crédito,96278.8,20/02/2024
1268,2024-02-01,Zapatillas running,Calzado,78203.97,1.0,WooCommerce,Mar del Plata,Efectivo,78203.97,01/02/2024
1269,2024-07-25,Zapatillas running,Calzado,85455.24,5.0,MercadoLibre,Buenos Aires,Tarjeta crédito,427276.2,25/07/2024
1270,2024-06-22,Campera impermeable,Ropa,75265.41,4.0,WooCommerce,Mar del Plata,Tarjeta débito,301061.64,22/06/2024
1271,2024-02-25,Buzo hoodie,Ropa,58387.92,3.0,MercadoLibre,Santiago,Tarjeta débito,175163.76,25/02/2024
1272,2024-05-07,,Ropa,38785.03,1.0,Tiendanube,Córdoba,Tarjeta crédito,38785.03,07/05/2024
1273,2024-04-08,Remera básica,Ropa,14633.63,1.0,MercadoLibre,Lima,Tarjeta crédito,14633.63,08/04/2024
1274,2024-04-07,Buzo hoodie,Ropa,49727.88,4.0,MercadoLibre,Buenos Aires,Tarjeta débito,198911.52,07/04/2024
1275,2024-10-01,Short deportivo,Ropa,23436.87,3.0,MercadoLibre,Ciudad de México,Transferencia,70310.61,01/10/2024
1276,2024-08-17,Buzo hoodie,Ropa,57897.9,3.0,Shopify,Mar del Plata,Transferencia,173693.7,17/08/2024
1277,2024-03-12,Buzo hoodie,Ropa,56589.3,5.0,MercadoLibre,Mar del Plata,Tarjeta crédito,282946.5,12/03/2024
1278,2024-08-04,,Accesorios,7269.98,3.0,Shopify,Buenos Aires,Efectivo,21809.94,04/08/2024
1279,2024-04-03,Short deportivo,Ropa,20892.71,3.0,Tiendanube,Madrid,Tarjeta crédito,62678.13,03/04/2024
1280,2024-05-22,Medias pack x3,Accesorios,7333.75,3.0,Shopify,Mar del Plata,Tarjeta crédito,22001.25,22/05/2024
1281,2024-08-24,Remera básica,Ropa,13927.91,2.0,Shopify,Mendoza,Tarjeta crédito,27855.82,24/08/2024
1282,2024-05-07,Cinturón cuero,Accesorios,-4481.410355291744,5.0,MercadoLibre,Buenos Aires,Tarjeta crédito,128184.59999999999,07/05/2024
1283,2024-02-08,Jean slim,Ropa,40621.47,1.0,MercadoLibre,Córdoba,Tarjeta débito,40621.47,08/02/2024
1284,2024-08-14,Medias pack x3,Accesorios,8746.18,4.0,Shopify,Mar del Plata,Tarjeta débito,34984.72,14/08/2024
1285,2024-10-08,Campera impermeable,Ropa,78589.69,1.0,MercadoLibre,Mendoza,Tarjeta crédito,78589.69,08/10/2024
1286,2024-02-20,Remera básica,Ropa,13819.02,5.0,Shopify,Mendoza,Tarjeta débito,69095.1,20/02/2024
1287,2024-01-26,Medias pack x3,Accesorios,8377.81,4.0,Shopify,Bogotá,Tarjeta crédito,33511.24,26/01/2024
1288,2024-11-29,Vestido floral,Ropa,36771.76,5.0,Tiendanube,Lima,Tarjeta débito,183858.80000000002,29/11/2024
1289,2024-10-03,Campera impermeable,Ropa,74987.36,3.0,MercadoLibre,Ciudad de México,Tarjeta crédito,224962.08000000002,03/10/2024
1290,2024-01-08,Buzo hoodie,Ropa,51725.54,4.0,Tiendanube,Mar del Plata,Tarjeta crédito,206902.16,08/01/2024
1291,2024-02-17,Vestido floral,Ropa,37851.23,3.0,Tiendanube,Madrid,Transferencia,113553.69,17/02/2024
1292,2024-05-01,Short deportivo,Ropa,22276.55,1.0,Shopify,Santiago,Tarjeta crédito,22276.55,01/05/2024
1293,2024-03-26,Jean slim,Ropa,44498.94,1.0,MercadoLibre,Córdoba,Tarjeta débito,44498.94,26/03/2024
1294,2024-07-27,Campera impermeable,Ropa,67149.28,4.0,WooCommerce,Santiago,Tarjeta débito,268597.12,27/07/2024
1295,2024-09-05,Medias pack x3,Accesorios,7730.81,4.0,WooCommerce,Córdoba,Tarjeta débito,30923.24,05/09/2024
1296,2024-09-03,Short deportivo,Ropa,20479.86,5.0,MercadoLibre,Mar del Plata,Transferencia,102399.3,03/09/2024
1297,2024-04-19,Cinturón cuero,Accesorios,22779.38,5.0,Tiendanube,Mar del Plata,Efectivo,113896.90000000001,19/04/2024
1298,2024-07-24,Jean slim,Ropa,46728.37,3.0,Shopify,Rosario,Tarjeta crédito,140185.11000000002,24/07/2024
1299,2024-01-31,Buzo hoodie,Ropa,56402.34,4.0,Tiendanube,Madrid,Tarjeta crédito,225609.36,31/01/2024
1300,2024-03-25,Cinturón cuero,Accesorios,23115.38,1.0,MercadoLibre,Mar del Plata,Tarjeta débito,23115.38,fecha_invalida
1301,2024-07-13,Medias pack x3,Accesorios,8519.88,5.0,MercadoLibre,Ciudad de México,Transferencia,42599.399999999994,13/07/2024
1302,2024-01-02,Medias pack x3,Accesorios,7364.5,5.0,WooCommerce,Mar del Plata,Tarjeta débito,36822.5,02/01/2024
1303,2024-07-18,Campera impermeable,Ropa,69073.03,1.0,MercadoLibre,Mendoza,Tarjeta crédito,69073.03,18/07/2024
1304,2024-05-15,Cinturón cuero,Accesorios,25057.71,5.0,MercadoLibre,Córdoba,Tarjeta crédito,125288.54999999999,15/05/2024
1305,2024-08-20,Short deportivo,Ropa,23480.53,3.0,MercadoLibre,Madrid,Tarjeta débito,70441.59,20/08/2024
1306,2024-05-26,Short deportivo,Ropa,20424.07,-1.0,MercadoLibre,Santiago,Tarjeta débito,81696.28,26/05/2024
1307,2024-08-04,Jean slim,Ropa,48709.5,1.0,MercadoLibre,Buenos Aires,Tarjeta crédito,48709.5,04/08/2024
1308,2024-12-22,Remera básica,Ropa,13572.0,4.0,WooCommerce,Mendoza,,54288.0,22/12/2024
1309,2024-10-11,Short deportivo,Ropa,21679.4,5.0,MercadoLibre,Rosario,Tarjeta débito,108397.0,11/10/2024
1310,2024-12-04,Short deportivo,Ropa,20448.46,5.0,Shopify,Mendoza,Tarjeta débito,102242.29999999999,04/12/2024
1311,2024-09-06,Cinturón cuero,Accesorios,25776.82,1.0,Shopify,Santiago,Tarjeta crédito,25776.82,06/09/2024
1312,2024-03-20,Campera impermeable,Ropa,68052.74,3.0,Tiendanube,Santiago,Tarjeta débito,204158.22000000003,20/03/2024
1313,2024-04-07,Medias pack x3,Accesorios,8606.38,2.0,MercadoLibre,Madrid,Tarjeta crédito,17212.76,07/04/2024
1314,2024-05-31,Cinturón cuero,Accesorios,24423.72,1.0,Shopify,Bogotá,Tarjeta débito,24423.72,31/05/2024
1315,2024-04-21,Campera impermeable,Ropa,77532.82,2.0,MercadoLibre,Mar del Plata,Efectivo,155065.64,21/04/2024
1316,2024-01-30,Vestido floral,Ropa,40453.17,2.0,WooCommerce,Lima,Tarjeta débito,80906.34,30/01/2024
1317,2024-10-23,Buzo hoodie,Ropa,50736.5,-1.0,MercadoLibre,Mendoza,Tarjeta crédito,152209.5,23/10/2024
1318,2024-10-04,Short deportivo,Ropa,0.0,2.0,MercadoLibre,Bogotá,Efectivo,41092.12,04/10/2024
1319,2024-02-01,Jean slim,Ropa,41491.22,2.0,WooCommerce,Santiago,Efectivo,82982.44,01/02/2024
1320,2024-06-09,Zapatillas running,Calzado,78229.52,3.0,MercadoLibre,Ciudad de México,Efectivo,234688.56,09/06/2024
1321,2024-01-30,Gorra snapback,Accesorios,19641.06,2.0,Shopify,Bogotá,Tarjeta crédito,39282.12,30/01/2024
1322,2024-01-26,Jean slim,Ropa,43715.77,2.0,MercadoLibre,Córdoba,Transferencia,87431.54,26/01/2024
1323,2024-10-26,Jean slim,Ropa,46041.27,2.0,Shopify,Santiago,Tarjeta crédito,92082.54,26/10/2024
1324,2024-09-01,Medias pack x3,Accesorios,-1013.8703301287374,1.0,WooCommerce,Santiago,Efectivo,7389.36,01/09/2024
1325,2024-09-14,Gorra snapback,Accesorios,19523.95,1.0,WooCommerce,Mar del Plata,Tarjeta crédito,19523.95,14/09/2024
1326,2024-09-28,Gorra snapback,Accesorios,19511.54,1.0,Shopify,Santiago,Tarjeta débito,19511.54,28/09/2024
1327,2024-03-21,Cinturón cuero,Accesorios,26977.93,3.0,MercadoLibre,Santiago,Tarjeta débito,80933.79000000001,21/03/2024
1328,2024-01-30,Cinturón cuero,Accesorios,25522.53,5.0,Shopify,Rosario,Tarjeta débito,127612.65,30/01/2024
1329,2024-09-17,Vestido floral,Ropa,35553.32,2.0,WooCommerce,Lima,Efectivo,71106.64,17/09/2024
1330,2024-02-11,Short deportivo,Ropa,22134.11,2.0,Shopify,Ciudad de México,Tarjeta crédito,44268.22,11/02/2024
1331,2024-04-05,Zapatillas running,Calzado,86693.4,3.0,WooCommerce,Córdoba,Efectivo,260080.19999999998,05/04/2024
1332,2024-02-05,Remera básica,Ropa,15538.3,2.0,WooCommerce,Ciudad de México,Transferencia,31076.6,05/02/2024
1333,2024-10-31,Remera básica,Ropa,13950.66,1.0,WooCommerce,Santiago,Transferencia,13950.66,31/10/2024
1334,2024-02-04,Medias pack x3,Accesorios,8267.64,5.0,MercadoLibre,Mar del Plata,Tarjeta crédito,41338.2,04/02/2024
1335,2024-12-11,Vestido floral,Ropa,36491.88,4.0,Shopify,Santiago,Tarjeta crédito,145967.52,11/12/2024
1336,2024-04-30,Campera impermeable,Ropa,76572.9,2.0,WooCommerce,,Tarjeta débito,153145.8,30/04/2024
1337,2024-07-25,Jean slim,Ropa,43635.47,1.0,Tiendanube,Córdoba,Tarjeta crédito,43635.47,25/07/2024
1338,2024-03-02,Buzo hoodie,Ropa,50643.15,4.0,MercadoLibre,Rosario,Tarjeta crédito,202572.6,02/03/2024
1339,2024-10-18,Jean slim,Ropa,48746.11,5.0,Tiendanube,Rosario,Efectivo,243730.55,18/10/2024
1340,2024-05-06,Buzo hoodie,Ropa,56779.05,4.0,Shopify,Lima,Tarjeta débito,227116.2,06/05/2024
1341,2024-10-23,Cinturón cuero,Accesorios,27164.41,1.0,Tiendanube,Ciudad de México,Tarjeta crédito,27164.41,23/10/2024
1342,2024-10-31,Campera impermeable,Ropa,76474.36,4.0,Tiendanube,Rosario,Transferencia,305897.44,31/10/2024
1343,2024-01-21,Vestido floral,Ropa,39605.93,3.0,Shopify,Ciudad de México,Tarjeta crédito,118817.79000000001,21/01/2024
1344,2024-11-13,Buzo hoodie,Ropa,50340.06,4.0,Tiendanube,Lima,Tarjeta crédito,201360.24,13/11/2024
1345,2024-02-11,Campera impermeable,Ropa,64831.37,2.0,Tiendanube,Bogotá,Transferencia,129662.74,11/02/2024
1346,2024-08-02,Short deportivo,Ropa,23905.62,2.0,Tiendanube,Ciudad de México,Tarjeta crédito,47811.24,02/08/2024
1347,2024-12-02,Short deportivo,Ropa,20454.03,3.0,MercadoLibre,Santiago,Tarjeta crédito,61362.09,02/12/2024
1348,2024-10-25,Campera impermeable,Ropa,74244.3,1.0,Tiendanube,Mar del Plata,Transferencia,74244.3,25/10/2024
1349,2024-10-16,Campera impermeable,Ropa,69411.69,2.0,Shopify,Santiago,Tarjeta crédito,138823.38,16/10/2024
1350,2024-09-24,Vestido floral,Ropa,37168.56,5.0,MercadoLibre,Madrid,Efectivo,185842.8,24/09/2024
1351,2024-06-10,Remera básica,Ropa,15664.03,2.0,WooCommerce,Madrid,Tarjeta débito,31328.06,10/06/2024
1352,2024-05-13,Zapatillas running,Calzado,89854.28,2.0,MercadoLibre,Madrid,Transferencia,179708.56,13/05/2024
1353,2024-04-14,Zapatillas running,Calzado,84633.34,1.0,WooCommerce,Mendoza,Tarjeta crédito,84633.34,14/04/2024
1354,2024-12-08,Medias pack x3,Accesorios,7307.7,4.0,WooCommerce,Ciudad de México,Tarjeta débito,29230.8,08/12/2024
1355,2024-06-09,Vestido floral,Ropa,38591.61,2.0,MercadoLibre,Mendoza,Tarjeta crédito,77183.22,09/06/2024
1356,2024-05-02,Gorra snapback,Accesorios,19654.51,3.0,Shopify,Santiago,Tarjeta crédito,58963.53,02/05/2024
1357,2024-05-15,Jean slim,Ropa,43006.29,4.0,Tiendanube,Lima,Tarjeta crédito,172025.16,15/05/2024
1358,2024-07-21,Medias pack x3,Accesorios,7344.72,5.0,MercadoLibre,Ciudad de México,Tarjeta crédito,36723.6,21/07/2024
1359,2024-03-08,Gorra snapback,Accesorios,19781.18,1.0,Tiendanube,Madrid,Tarjeta crédito,19781.18,08/03/2024
1360,2024-12-09,Vestido floral,Ropa,35582.23,5.0,Shopify,Buenos Aires,Tarjeta crédito,177911.15000000002,09/12/2024
1361,2024-11-26,Campera impermeable,Ropa,70344.25,4.0,Tiendanube,Córdoba,Transferencia,281377.0,26/11/2024
1362,2024-06-02,Campera impermeable,Ropa,69398.15,4.0,MercadoLibre,Mar del Plata,Tarjeta crédito,277592.6,02/06/2024
1363,2024-08-22,Short deportivo,Ropa,21664.86,4.0,WooCommerce,Santiago,Tarjeta débito,86659.44,22/08/2024
1364,2024-06-10,Jean slim,Ropa,46740.79,5.0,Shopify,Ciudad de México,Tarjeta crédito,233703.95,10/06/2024
1365,2024-02-07,Buzo hoodie,Ropa,54053.39,4.0,MercadoLibre,Bogotá,Tarjeta débito,216213.56,07/02/2024
1366,2024-01-05,Gorra snapback,Accesorios,19056.61,5.0,MercadoLibre,Madrid,Transferencia,95283.05,05/01/2024
1367,2024-08-22,Gorra snapback,Accesorios,17400.47,4.0,Shopify,Madrid,Tarjeta crédito,69601.88,22/08/2024
1368,2024-11-14,Jean slim,Ropa,47719.27,3.0,MercadoLibre,Madrid,Tarjeta crédito,143157.81,14/11/2024
1369,2024-10-15,Short deportivo,Ropa,22677.4,4.0,Tiendanube,Madrid,Tarjeta débito,90709.6,15/10/2024
1370,2024-02-21,Zapatillas running,Calzado,80680.44,5.0,Shopify,Rosario,Efectivo,403402.2,21/02/2024
1371,2024-02-07,Gorra snapback,Accesorios,17707.17,2.0,MercadoLibre,Santiago,Tarjeta crédito,35414.34,07/02/2024
1372,2024-10-02,Remera básica,Ropa,14991.31,4.0,MercadoLibre,Bogotá,Tarjeta débito,59965.24,02/10/2024
1373,2024-04-19,Remera básica,Ropa,15101.31,2.0,MercadoLibre,Lima,Tarjeta crédito,30202.62,19/04/2024
1374,2024-09-16,Remera básica,Ropa,15097.42,3.0,Shopify,Mar del Plata,Efectivo,45292.26,16/09/2024
1375,2024-05-15,Short deportivo,Ropa,23414.18,1.0,WooCommerce,Buenos Aires,Tarjeta crédito,23414.18,15/05/2024
1376,2024-03-08,Remera básica,Ropa,14653.88,3.0,MercadoLibre,Buenos Aires,Transferencia,43961.64,08/03/2024
1377,2024-06-27,Short deportivo,Ropa,22356.24,4.0,MercadoLibre,Mendoza,Tarjeta crédito,89424.96,27/06/2024
1378,2024-02-05,Vestido floral,Ropa,37405.99,2.0,WooCommerce,Santiago,Tarjeta crédito,74811.98,05/02/2024
1379,2024-05-05,Short deportivo,Ropa,22342.66,2.0,Shopify,,Tarjeta crédito,44685.32,05/05/2024
1380,2024-07-08,Cinturón cuero,Accesorios,25967.49,5.0,Tiendanube,Lima,Tarjeta débito,129837.45000000001,08/07/2024
1381,2024-05-25,Short deportivo,Ropa,23092.45,2.0,MercadoLibre,Lima,Tarjeta crédito,46184.9,25/05/2024
1382,2024-03-21,Short deportivo,Ropa,22893.61,5.0,Shopify,Madrid,Transferencia,114468.05,21/03/2024
1383,2024-08-12,Cinturón cuero,Accesorios,23675.97,1.0,MercadoLibre,Ciudad de México,Tarjeta crédito,23675.97,12/08/2024
1384,2024-10-05,Vestido floral,Ropa,34221.78,4.0,WooCommerce,Ciudad de México,Efectivo,136887.12,05/10/2024
1385,2024-12-26,Medias pack x3,Accesorios,8790.25,5.0,MercadoLibre,Rosario,Tarjeta débito,43951.25,26/12/2024
1386,2024-06-03,Campera impermeable,Ropa,65047.03,1.0,MercadoLibre,Mar del Plata,Tarjeta crédito,65047.03,03/06/2024
1387,2024-11-09,Zapatillas running,Calzado,85992.37,2.0,WooCommerce,Madrid,Tarjeta crédito,171984.74,09/11/2024
1388,2024-11-30,Medias pack x3,Accesorios,8732.19,2.0,Shopify,Santiago,Tarjeta crédito,17464.38,30/11/2024
1389,2024-09-27,Medias pack x3,Accesorios,8673.45,1.0,WooCommerce,Mendoza,Tarjeta crédito,8673.45,27/09/2024
1390,2024-01-05,Zapatillas running,Calzado,77512.82,2.0,Shopify,Santiago,Tarjeta crédito,155025.64,05/01/2024
1391,2024-12-07,Vestido floral,Ropa,36855.04,1.0,Shopify,Buenos Aires,Transferencia,36855.04,07/12/2024
1392,2024-10-10,Short deportivo,Ropa,23534.51,5.0,Tiendanube,Ciudad de México,Tarjeta crédito,117672.54999999999,10/10/2024
1393,2024-06-02,Campera impermeable,Ropa,77281.52,5.0,MercadoLibre,Bogotá,Transferencia,386407.60000000003,02/06/2024
1394,2024-12-05,Short deportivo,Ropa,23403.65,1.0,Shopify,Rosario,Tarjeta débito,23403.65,05/12/2024
1395,2024-02-23,Buzo hoodie,Ropa,52741.67,5.0,MercadoLibre,Santiago,Tarjeta crédito,263708.35,23/02/2024
1396,2024-03-09,Gorra snapback,Accesorios,16718.9,5.0,MercadoLibre,Ciudad de México,,83594.5,09/03/2024
1397,2024-05-15,Gorra snapback,Accesorios,19271.92,5.0,MercadoLibre,Madrid,Transferencia,96359.59999999999,15/05/2024
1398,2024-02-29,Buzo hoodie,Ropa,60190.02,3.0,MercadoLibre,Córdoba,Tarjeta débito,180570.06,29/02/2024
1399,2024-02-24,Jean slim,Ropa,48716.59,4.0,MercadoLibre,Buenos Aires,Efectivo,194866.36,24/02/2024
1400,2024-10-10,Short deportivo,Ropa,20866.99,2.0,MercadoLibre,Rosario,Tarjeta débito,41733.98,10/10/2024
1401,2024-03-20,Vestido floral,Ropa,40491.45,3.0,Tiendanube,Lima,Tarjeta crédito,121474.34999999999,20/03/2024
1402,2024-05-19,Jean slim,Ropa,41002.79,5.0,MercadoLibre,Mar del Plata,Transferencia,205013.95,19/05/2024
1403,2024-05-24,Cinturón cuero,Accesorios,23189.01,1.0,Shopify,Santiago,Tarjeta débito,23189.01,24/05/2024
1404,2024-11-05,Buzo hoodie,Ropa,60082.57,5.0,Shopify,Rosario,Transferencia,300412.85,05/11/2024
1405,2024-04-17,Cinturón cuero,Accesorios,26019.81,4.0,MercadoLibre,Lima,Transferencia,104079.24,17/04/2024
1406,2024-06-24,Medias pack x3,Accesorios,7803.94,5.0,WooCommerce,Santiago,Tarjeta crédito,39019.7,24/06/2024
1407,2024-04-14,Vestido floral,Ropa,34400.24,1.0,Tiendanube,Madrid,Efectivo,34400.24,14/04/2024
1408,2024-12-17,Campera impermeable,Ropa,78694.75,4.0,Shopify,Buenos Aires,Efectivo,314779.0,17/12/2024
1409,2024-11-20,Zapatillas running,Calzado,82818.63,5.0,WooCommerce,Ciudad de México,Tarjeta crédito,414093.15,20/11/2024
1410,2024-05-15,Vestido floral,Ropa,39530.65,4.0,MercadoLibre,Bogotá,Tarjeta crédito,158122.6,15/05/2024
1411,2024-09-15,Remera básica,Ropa,15488.24,2.0,MercadoLibre,Madrid,Transferencia,30976.48,15/09/2024
1412,2024-09-07,Campera impermeable,Ropa,65862.29,2.0,MercadoLibre,Madrid,Tarjeta débito,131724.58,07/09/2024
1413,2024-05-08,Remera básica,Ropa,16012.31,5.0,WooCommerce,Santiago,Tarjeta crédito,80061.55,08/05/2024
1414,2024-01-27,Zapatillas running,Calzado,91298.11,4.0,MercadoLibre,Madrid,Tarjeta crédito,365192.44,27/01/2024
